repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
MoeinSorkhei/glow2,1,0,2021-06-14T16:00:58Z,Image denoising algorithms implemented in tensorflow,Python,101,567
Viva-Lambda/image-denoising-tf,1,0,2021-04-20T21:22:02Z,Voice Encoder for Sound Synthesizer,Python,1,94
Etzelkut/voice_encoder,1,0,2021-11-19T14:16:07Z,,Jupyter Notebook,0,770471
mebjus/SkillFactory,2,12,2020-07-29T08:43:33Z,ElasticSearch implementation of MlFlow tracking store,Python,6,408
criteo/mlflow-elasticsearchstore,1,4,2019-08-12T18:23:37Z,Image clustering based on InceptionV3 activations on an Nvidia Jetson Nano,Jupyter Notebook,40,12805
schmidtdominik/jetson-nano-inception-clustering,2,6,2021-01-14T06:02:07Z,Repo for Topic-Aware Abstractive Text Summarization,,7,2184
linshaoxin-maker/taas,1,5,2022-08-06T12:02:32Z,E2E MLOps with Databricks,Python,0,108
renardeinside/e2e-mlops-demo,30,0,2022-06-23T16:49:08Z,,Python,0,57055
Tinagogo/mlflow,8,0,2018-07-26T23:56:16Z,,Python,2838,16666
gopitummala/mlclass,1,0,2022-04-24T06:25:32Z,,Python,278,345
phamvanhanh6720/MLOps-HW,30,4,2022-07-14T07:56:07Z,,Python,11,143968
merlinepedra/RAY-1,2,3,2022-12-16T00:23:05Z,Open source contributions for integrations with comet_ml,Python,13360,56
comet-ml/comet-sdk-extensions,1,0,2020-09-29T09:39:45Z,Kaggle Competition - Mechanisms of Action (MoA) Prediction,Jupyter Notebook,0,24439
navitacion/mechanisms-of-action-prediction,1,4,2022-10-27T11:04:52Z,Template for ML projects development and deployment using Databricks platform (on a unique workspace),Python,30,174
pdemeulenaer/databricks-poc-template,3,73,2019-11-20T05:35:22Z,Official repository of FISR (AAAI 2020). ,Python,0,90315
JihyongOh/FISR,1,2,2020-08-06T14:06:17Z,"Neural Networks have revolutionised the healthcare industry by introducing Deep Learning models that reach human-level accuracy. In this work, a pipeline implementation is explored that tries to enhance the accuracy of Deep Learning models in the detection and segmentation of pneumothorax from a set of chest radiographs. This is done in the hopes of facilitating future applications in the medical field. By cascading a CNN and a U-Net, we ensure that the CNN will filter out all the cases with no pathology, i.e.’Normal’ cases, leaving the U-Net (trained on positive cases only) to focus on arranging a set of filters for the separation of pathology from the infected lungs. The models are cross validated on the same data to ensure consistency. The proposed method demonstrates higher accuracy in both segmenting and detecting the pathology. By implementing it with more complex architectures and integrating in the domain knowledge of radiologists, this methods can be applied in conjunction with other applications to rapidly triage and prioritise cases for the presence of anomalies.",Jupyter Notebook,47,37567
usama13o/Penumothroax-Semgntatoin---Undergrad-Dissertation,30,4,2022-06-09T06:56:46Z,,Python,5,23015
csiro-mlai/RL-BOED,1,8,2019-01-02T16:57:44Z,,Python,1773,176
koustuvsinha/clutrr-baselines,4,6,2021-02-24T19:17:10Z,,Python,123,12403
InfluenceFunctional/ActiveLearningPipeline,1,0,2023-01-27T13:07:46Z,,Python,0,31953
Looong01/pyg-rocm-build,1,0,2021-04-05T09:24:47Z,,Python,0,24
innerArsenio/Voice-project,3,5,2019-11-18T18:42:37Z,Cookiecutter for evaluating algorithms and training models in nussl,Jupyter Notebook,0,10885
pseeth/cookiecutter-nussl,1,0,2021-10-05T21:33:43Z,"Fall 2021 Introduction to Deep Learning - Homework 2 Part 2 (face classification, face verification)",Python,163,663
ryanquinnnelson/CMU-11685-Face-Classification-Verification-using-Deep-Learning,1,0,2020-12-04T19:04:40Z,,Jupyter Notebook,0,145
FGpramodgupta/Cotton-Disease-Prediction-Deep-Learning,1,0,2020-06-07T11:12:17Z,Classifying whether a patient has Covid 19 or not.,Python,0,2930
Saikrishna22/COVID_19-Detection,1,0,2019-01-01T01:58:18Z,,Python,17,387176
humorbeing/python_github,1,22,2020-02-25T18:35:04Z,Serve your Machine Learning models easily with serveml !,Python,283,44755
gfalcone/serveml,13,3,2018-08-09T17:51:16Z,,Jupyter Notebook,73,50809
splicemachine/ml-workflow,1,1,2022-05-08T07:41:08Z,,Python,562,13251
hirak-saharia/MLFlow-AIOPS,30,0,2022-03-20T13:16:45Z,,Python,1,15344
KyanChen/ClassificationFramework,1,0,2020-10-22T03:19:08Z,,Jupyter Notebook,534,2470
DristantaNirola/Image-Classification-Tea-Plant-Disease-Classification,1,2,2019-07-15T21:26:09Z,Scheduler Machine Learning Models Using Knapsack,Python,0,170682
imirzadeh/knapsack-scheduler,1,2,2020-06-10T18:57:57Z,Real data science projects at skillfactory.ru,Jupyter Notebook,62,10927
feD0s/skillfactory_rds,2,3,2020-01-16T00:32:54Z,,Python,34,62303
proganalysis/python3_types,1,0,2022-05-27T08:29:58Z,,Jupyter Notebook,44,3329
howard-scu/Pytorch-MIP-DL-Template,0,2,2021-05-05T21:17:14Z,MLflow model flavor for managing visualizations as models.,HTML,1,22240
MLflow-Vismod/mlflow-vismod,4,0,2021-04-11T09:14:45Z,Reinforced Graph Neural Networks for Collaborative Filtering,Jupyter Notebook,0,336057
walkersilas/CIL-Project,0,1,2021-04-05T04:23:49Z,,Python,0,12
vishwanath79/summarizer_mlflow,2,1,2021-11-02T11:40:46Z,,Python,7,30
vinid/clip_tuner,1,1,2019-06-28T18:11:10Z,Biological Language Modeling for CAFA Challenge,Python,13,185512
panaali/bilmo,1,0,2021-05-10T02:44:03Z,,Python,110,18239
zjzhou521/mmcv_2backbone,1,3,2020-08-09T20:17:02Z,"A toy chat bot which uses a simple LSTM model to generate replies to inputs, refreshed.",Python,0,87
PhotonQuantum/neo_baka_chat,1,0,2021-08-02T14:29:38Z,,Python,46,689
HaiNguyen2903/Simple_MNIST_Wandb_demo,1,2,2018-11-17T21:27:07Z,mlflow with cpp api,Makefile,10,41458
sepidehhosseinzadeh/mlflow-cpp,30,28,2020-12-28T00:37:28Z,Transformers are Meta-Reinforcement Learners - International Conference on Machine Learning (ICML) 2022,Python,20,16398
luckeciano/transformers-metarl,1,1,2019-04-02T07:47:01Z,AI system for finding similarities in antique images,Python,1174,66574
aviresler/antique-gen,4,8,2021-10-26T23:38:36Z,Code repository accompanying the Heuristic Guided RL NeurIPS'21 paper,Python,123,1108896
microsoft/HuRL,1,1,2022-04-18T06:40:57Z,,Python,0,304958
liliucn/gitProject,1,0,2020-10-13T20:44:30Z,Demonstrate an end-to-end example of mlflow projects,Python,61,8
akilthms/mlflow-projects-example,2,32,2020-04-30T17:34:04Z,Hard-Coded Gaussian Attention for Neural Machine Translation,Python,3,138
fallcat/stupidNMT,1,0,2021-06-22T08:38:07Z,,Python,8,52
dkobylianskii/leptonTag,1,0,2021-02-25T22:54:19Z,,Python,0,5
snassimr/cml_mlflow,1,1,2021-05-23T14:02:07Z,,Jupyter Notebook,2,254726
Visvaldis/diploma,30,1,2022-01-31T23:22:36Z,Pytorch(Lightning) + IREE,Python,0,91868
314dev/PI,1,2,2022-02-17T13:24:21Z,Use CycleGAN with Attention inference crack segmentation,Python,0,4037
LovingThresh/RepairerGAN,1,1,2020-11-15T16:46:38Z,,Python,0,10090
kothakondachandhar/Machine__Learning_A-z,1,2,2022-02-04T10:43:44Z,,Jupyter Notebook,0,176175
livcms/DDPG-for-tracking,30,0,2020-09-16T10:43:56Z,,Python,1,72566
skykying/ray-mirror,3,2,2021-12-19T21:09:45Z,Fall 2021 Biological Modeling and Simulation - Group Project,,5842,3455
ryanquinnnelson/CMU-02712-VAE-Protein-Generation,1,0,2022-02-22T19:49:30Z,Framework for training deep learning models,Python,0,165
ryanquinnnelson/octopus,1,37,2021-04-20T03:56:11Z,CL-Gym: Full-Featured PyTorch Library for Continual Learning,Python,0,185
imirzadeh/CL-Gym,4,3,2020-10-20T04:44:56Z,,Jupyter Notebook,0,704022
manmeet3/Medical-SSL-SimCLRv2,1,1,2022-10-22T03:50:19Z,,Python,0,20637
ignasbra/Bakalaurinis,3,2,2019-07-30T00:45:36Z,Building models for Optical Character Recognition ,Jupyter Notebook,0,1110
agoel00/polysemy,12,15,2020-01-31T15:19:49Z,Experimental wandb CLI and Python API - See Experimental section below.,Python,0,22499
thanhhau097/keras_ocr,18,0,2021-05-04T07:25:39Z,The Neural Monkey framework with custom changes for my master's thesis,Python,83,7283
wandb/client-ng,1,0,2022-03-27T03:08:28Z,This is project3 for duke ids721.,Jupyter Notebook,605,3159
kasnerz/neuralmonkey,1,0,2022-11-09T03:42:47Z,Machine Learning Related Projects,Python,0,15200
kaifeng-yu16/Drink_classification_Databricks_AutoML,1,3,2018-11-16T15:42:47Z,Using optical flow estimation and sparse feature aggregation for video text detection,Jupyter Notebook,0,51503
arcenano/Machine-Learning,3,0,2020-08-28T10:40:37Z,,Jupyter Notebook,0,6314
dragonlong/flow-EAST,1,0,2019-03-05T23:47:22Z,"This is a powerfull tool, explanied step by step, the process to develop a text-recognizer system. ",Jupyter Notebook,11,735
jordiclive/fsdl-text-recognizer-project,3,0,2022-08-12T13:32:31Z,,Python,0,11358
richardyantas/text-recognizer-project,1,18,2019-03-21T22:52:04Z,Applying progressive resizing to building models in Keras.,Jupyter Notebook,9,3775
luiscaceresMIT/Machine_Learning_A-Z,5,5,2018-07-23T15:19:19Z,,Jupyter Notebook,32,455576
ResidentMario/progressive-resizing,0,0,2021-07-28T11:52:49Z,"Project for Computational Intelligence Lab 2021, see http://da.inf.ethz.ch/teaching/2021/CIL/",Python,24,16272
umd-fire-coml/MultiSeg,1,0,2022-01-17T05:35:28Z,,Python,268,11903
bruggisser/cil-project,1,0,2021-11-08T01:51:07Z,,Python,4,86506
gm672/memoire,1,0,2020-04-11T00:08:07Z,Merge of PBA and SIGNet,Jupyter Notebook,0,64462
Ham-jinhee/final.py,3,0,2022-10-06T18:49:08Z,,Jupyter Notebook,1,65358
amanrajdce/laps-depth,1,0,2021-10-10T09:38:33Z,A repo containing our work on our EE-final project on fusing 2D and 3D data using neural networks,Python,43,19
mina-parham/IFT6758-Project,1,0,2020-06-29T23:35:12Z,An example of some of the most popular experiment management tools for ML and DL development,Python,0,99485
nmd95/2D-3D-fusion,2,1,2021-04-24T20:15:49Z,,Python,0,4539
Davjes15/ml_experiment_management,0,1,2018-02-06T18:07:25Z,,Python,5,22808
Pravallika-Myneni/speech-to-handwritten-notes,1,0,2022-06-02T09:12:10Z,,Python,0,6094
LucasLvbj/ML-Training-Keras-changes,1,21,2019-02-11T08:31:01Z,"Code for the ICLR 2019 paper ""Invariant and Equiovariant Graph Networks""",Python,4,30
fenght96/CTI,1,0,2020-08-09T02:16:07Z,,Python,0,286230
Haggaim/InvariantGraphNetworks,0,0,2019-08-27T05:59:25Z,,Python,13,85699
hxiaom/SFGAN,1,3,2022-03-02T01:43:35Z,"code for ""FLEX: Feature-Logic Embedding Framework for CompleX Knowledge Graph Reasoning""",Python,81,8873
ashwinpatil05/mlflow_modelDeploy,1,0,2020-10-28T16:59:51Z,various algorithms from ML,Jupyter Notebook,1,19250
LinXueyuanStdio/FLEX,4,805,2018-04-09T20:15:34Z,A project template to simplify building and training deep learning models using Keras.,Python,0,112
pandorica-opens/Machine-Learning,1,0,2021-01-07T18:12:24Z,,Jupyter Notebook,38,111
Ahmkel/Keras-Project-Template,1,8,2022-09-15T14:45:43Z,,Python,29,36
priya-singh2411/Cotton-Plant-Disease-Prediction,1,1,2022-10-17T22:34:10Z,Monte Carlo Forest Search: an algorithm for finding small search trees within a forest that retains the benefits of the best MCTS approaches.,C++,0,135
iriscxy/FES,2,0,2020-01-03T22:44:14Z,BilderSkript automatically summarizes a lecture as a sequence of interesting images scenes.,HTML,0,5692
ChrisCameron1/MCFS,1,10,2019-01-02T13:12:01Z,Cleanest deep reinforcement learning implementation based on Web MVC architecture with complete unit testings,Python,0,367
cdeck3r/BilderSkript,0,0,2022-02-11T16:19:36Z,,Python,46,1
takuseno/mvc-drl,1,1,2018-11-20T02:19:30Z,An experiment to learn Keras on a bored evening,Python,204,17652
thekovach/comet-optuna-sample,1,1,2021-11-24T02:19:57Z,ElecDaug: Electromagnetic Data Augmentation for Model Repair based on Metamorphic Relation,Python,1,2184
aasimsani/learning_keras,1,0,2020-09-23T14:31:22Z,Age gender estimation,Jupyter Notebook,18,2428
ehhhhjw/ElecDaug,1,6,2020-04-23T01:53:46Z,Supervised Learning Benchmarks for Point Goal Navigation in indoor cluttered environments in Habitat-API,Python,0,3574
Nivratti/age-gender-estimation,1,18,2021-12-30T04:29:03Z,Github Repository for the KerasBeats package.  Easily import and use the NBeats NN architecture in Keras,Python,8,211
zubair-irshad/pointgoal_navigation_benchmarks,2,0,2018-02-06T19:23:12Z,,OpenEdge ABL,11,20148
JonathanBechtel/KerasBeats,1,5,2019-01-02T14:45:46Z,reproducible of GLANN,Python,0,49120
senecal-jjs/Hyperspectral,1,2,2020-12-23T04:46:42Z,"This aims at generating images on the basis of text inputs by the user. The more we train images , the better results and variety it offers.",Jupyter Notebook,85,5792
yanzhh/GLANN,1,0,2022-11-22T13:27:58Z,,Jupyter Notebook,1,374
Sayak007/Text-to-Image-Synthesis-using-DCGAN,1,0,2022-01-03T10:13:06Z,,Python,0,14023
JoaoCalem/data-model-lifecycle,1,0,2023-03-01T03:40:13Z,,Python,2,859
Brandon233/PINN,1,0,2020-07-13T14:18:45Z,,Python,1,22
ChristinaXinny/2023_GraduationDesign_yolov5_6.1,30,0,2020-03-21T01:07:51Z,,Python,3,14271
dldjwls3/stock_playground,4,16,2016-11-15T16:24:02Z,Manuals ,Python,25,17
avflor/mlflow-deploy,1,2,2018-04-17T14:21:41Z,,Python,1247,1237
AMLab-Amsterdam/Manuals,1,0,2019-09-10T06:14:40Z,Tensorflow2.0 Deep Tricks,Python,26,38
brunoklein99/srcnn,1,0,2022-08-21T21:11:38Z,,Python,6,6061
yuanjie-ai/DeepTricks,1,0,2020-08-05T08:30:16Z,Repository for all Radiation Sciences Department projects.,Jupyter Notebook,2,480536
JeisonPham/Tracking,1,0,2022-03-28T21:08:37Z,,Python,0,35957
ZeroHero77/NaturalLanguageProcessingWithPython,1,9,2020-07-12T07:31:57Z,"微博谣言检测, 前端Vue,后端Flask",JavaScript,0,62036
attilasimko/drs,30,0,2022-07-20T15:58:48Z,Fork of garage,Python,2573,14497
chrisjihee/DeepKorean,9,1,2019-06-19T03:55:08Z,Plugins for ravenML,Python,18,273977
yonginggg/WeiboRumorClassify_Vue_Flask,1,0,2023-01-31T08:39:47Z,,Python,4,17097
SergioHdezG/garage,5,1,2021-06-29T06:21:29Z,,Jupyter Notebook,0,517728
autognc/ravenML-train-plugins,1,0,2021-02-03T06:00:35Z,An Tensorflow2.0 implementation of Flappy Bird using A3C.,Jupyter Notebook,342,24
minhlong26052001/fashion_recognition,2,1,2021-02-04T04:25:17Z,UCLA ECE 209AS Project Repository by Gaofeng Dong and Michael Lo,Jupyter Notebook,0,77961
rwbfd/PyTorchLigteningDev,17,408,2016-06-16T10:46:43Z,An open-source tool for sequence learning in NLP built on TensorFlow.,Python,0,14179
artbees/probability,2,1,2022-02-04T13:38:49Z,AI to generate subtitles from video source,Python,0,5506
scey26/srdualglow,2,3,2020-06-30T03:09:40Z,,Python,0,90147
ericyu0510/A3C-FlappyBird,1,0,2021-07-20T06:05:37Z,,Python,0,125665
milo168/ECE209TimeStamp,1,0,2023-01-26T23:30:03Z,closed loop materials discovery using error correction learning,Python,0,154583
ufal/neuralmonkey,4,41,2022-01-24T16:35:46Z,"Comet for Data Science, published by Packt",Jupyter Notebook,2831,30257
vikrusev/fmi-ai,0,0,2022-03-17T15:46:35Z,,Python,0,12427
HCYXAS/mmdetection-rocm,30,0,2022-06-17T02:52:22Z,,Python,5,78638
aisaack/Apple_doctor,1,0,2022-06-26T22:19:35Z,,Jupyter Notebook,0,10967
hitarth64/TherML,1,7,2022-09-10T18:05:25Z,,Jupyter Notebook,0,8890
PacktPublishing/Comet-for-Data-Science,30,1,2022-02-22T11:10:34Z,,Python,0,103801
shashidhar100/VM-Green,1,1,2021-01-05T07:08:31Z,,Python,1,19639
polaris707/mlflow,1,0,2022-07-29T02:22:34Z,CNN benchmarks for a project,Jupyter Notebook,2759,3850
KKogaa/mrc-task,30,0,2023-02-27T05:17:36Z,,Python,0,91145
Abhinavvenkatadri/Eye-tracking-GSoC,1,6,2020-09-03T08:53:52Z,,Jupyter Notebook,0,262
rohankumardubey/ray,1,0,2022-01-03T16:32:23Z,,Python,11366,754
bladesaber/mmcv_py35,30,25161,2016-10-25T19:38:30Z,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a toolkit of libraries (Ray AIR) for accelerating ML workloads.,Python,4,298228
jeremy-qin/CNN-Magic,30,0,2021-01-19T02:31:31Z,,Python,0,66202
Samanvitha3740/mle-2.2_mlflow,1,1,2021-03-27T15:14:30Z,,Python,3755,28
krishnaik06/SStain_classification,1,0,2021-08-03T12:35:36Z,Machine learning toolkit for materials science,Python,4,270329
wobiero/sex_violence_app,6,314,2018-04-17T16:05:02Z,Optical music recognition in TensorFlow,Python,0,3050
ray-project/ray,3,7,2022-05-11T03:39:52Z,,Python,16883,59
researchai/unsupervised_meta_rl,1,1,2018-12-11T14:43:20Z,Continuous Conditional Adversarial Domain Adaptation,Python,1194,41
Dadko4/GTZAN_1DCNN,30,0,2019-06-14T12:40:16Z,working sql server for mlflow,Python,0,27541
huantd/matsml,1,0,2021-06-26T13:52:17Z,,Python,0,10
tensorflow/moonlight,1,0,2022-03-26T21:54:04Z,,Jupyter Notebook,140,31
outerbounds/data-science-guides,30,3,2022-09-20T03:25:02Z,,Python,0,43676
yamad07/CiCADA,5,2,2020-04-26T04:25:00Z,,Python,10,5271
azarnyx/mlflow-sqlserver,1,0,2021-05-20T22:01:20Z,An RNN to help simulate the transition from brain excitations to muscle movements,Python,793,31
Rakesh678219/friendly-giggle,1,90,2020-05-17T18:19:53Z,"A PyTorch implementation of  ""Graph Convolutional Networks for Text Classification."" (AAAI 2019)",Python,0,26143
nansuwang/IDS721_Class_Project3_MLOps_-Databricks,1,2,2019-10-02T18:48:13Z,,Jupyter Notebook,0,23975
zzwj66/ModelZoo-PyTorch,1,0,2021-12-22T03:36:04Z,,Python,1730,536
dizwe/BabyCry_Siren_classify,1,0,2018-12-06T15:38:50Z,,Python,51,2498
Kaboto731/ThesisCode,1,0,2023-01-01T21:14:29Z,,Jupyter Notebook,0,35112
codeKgu/Text-GCN,1,0,2022-03-10T21:18:17Z,,Jupyter Notebook,16,362
huynhngoc/deoxys,2,0,2022-01-13T16:19:30Z,,Python,174,371
djvaroli/this-album-cover-doesnt-exist,15,0,2021-01-25T21:45:12Z,,Jupyter Notebook,128,141396
sihcpro/Reinforcement-Learning-Racing-Car-Backend,1,0,2021-08-18T05:47:47Z,,Python,4,89966
norceis-masters-studies/unsupervised-learning-project,1,0,2020-12-13T13:34:10Z,,Python,0,1766
luohwu/IntentNetEGO4D,1,0,2021-03-12T03:34:05Z,,Python,0,6432
hb13879-p/generative-music-modelling,1,1,2020-01-20T18:37:52Z,Quick example scripts to demonstrate different features,Jupyter Notebook,0,7602
bertagnolli/MachineLearning,1,0,2021-12-10T23:08:12Z,,Python,644,33471
Albert-learner/ObjectRemovalAndRestore,1,10,2019-11-22T12:15:52Z,FlowDroNet - Training a CNN for Obstacle Detection via Simulated Optical Flow Collision Data,Python,0,144307
huutrinh68/kaggle-protein,1,0,2021-08-07T12:54:18Z,,Jupyter Notebook,82,24635
naya86/streamlit-Diabetes-Prediction,1,14,2022-09-22T19:34:17Z,,Python,0,20
cvphelps/example-scripts,2,0,2022-04-20T11:09:54Z,,Jupyter Notebook,10,152248
crislmfroes/butia_gym,1,4,2019-10-15T10:44:29Z,This is a repository designed to be my portable workstation. I can use it on a CPU or GPU machine and is meant for development and training. It contains docker files for environment setup and links to other repositories that can be downloaded inside.,Jupyter Notebook,0,119397
MISTLab/of-obstacledetection,30,2,2021-06-25T07:18:30Z,,Python,4,54148
innerArsenio/Projects-I-participated-in,3,1,2020-10-06T09:15:48Z,Science4Fashion Refactoring,Jupyter Notebook,0,92568
KristenKehrer/schoolbus_yolov5,2,58,2021-10-13T07:23:50Z,,Python,0,39148
hcagri/Dual-Contradistinctive-Generative-Autoencoder,1,0,2018-11-04T01:17:46Z,Code to get you started with TensorFlow's low-level Python API,Python,70,218
carlos-gemmell/Glasgow-NLP,2,0,2021-01-29T09:12:24Z,,Jupyter Notebook,188,1249
XingxingZhang/hf_datasets,3,2,2020-05-04T21:45:11Z,,Python,1723,1813
i-Dare/Science4Fashion_ref,3,5,2022-07-11T16:06:22Z,LeManchot-Analysis is a system for abnormal detection in coupled visible-thermal images,Python,0,83794
phamdinhkhanh/general_ocr,1,2,2019-01-17T02:22:29Z,mlflow学习代码,Python,0,195648
ombg/tensorberg,1,1,2019-03-14T05:12:12Z,,Jupyter Notebook,185,181817
